CUST_ID,0,1
C10001,14.697125,34.371246
C10002,-63.19334,-4.0068097
C10003,6.597324,-9.666268
C10005,-12.822383,5.10127
C10006,25.003208,17.583344
C10007,81.54267,-3.2694364
C10008,34.101753,21.620079
C10009,33.993706,-6.553608
C10010,-9.936706,36.12667
C10011,29.053144,16.807678
C10012,-10.3802,18.463804
C10013,46.772694,-12.404353
C10014,40.860023,-19.260298
C10015,-44.643803,5.569324
C10016,-5.3371277,-37.41801
C10017,-78.229385,32.156925
C10018,12.604072,56.14274
C10019,28.47814,-24.775145
C10020,25.615437,9.888987
C10021,23.278448,11.260829
C10022,14.303462,-76.93344
C10023,24.071615,46.557156
C10024,8.558403,-77.0417
C10025,-61.913944,-10.103269
C10026,39.03141,35.21205
C10027,-31.86102,-36.919483
C10028,33.77834,37.547165
C10029,-7.346416,-68.01661
C10030,16.81722,40.027046
C10031,2.5951214,-70.22675
C10032,21.87684,-56.495907
C10033,-39.79919,-51.13686
C10034,13.228026,0.8014679
C10035,19.893381,-24.843616
C10036,-49.220787,29.896336
C10037,-76.05598,-16.680315
C10038,5.341044,-71.96867
C10039,-37.498802,-53.415184
C10040,-41.688816,-28.676666
C10041,-36.495937,25.120214
C10043,4.2156053,-54.6329
C10044,-2.8828182,7.628844
C10045,-55.683952,27.4892
C10046,37.32521,-28.375658
C10048,-11.54625,-12.417992
C10050,75.2831,-7.482337
C10051,-23.966415,-40.795906
C10052,-19.045874,-20.974743
C10053,29.62357,-20.056974
C10054,-55.593925,9.41896
C10055,-18.744028,-25.216703
C10059,50.789326,-36.2658
C10060,-50.64682,4.252451
C10061,-7.822458,-37.09449
C10062,3.645912,11.0600195
C10063,-9.080854,6.331898
C10064,-71.926895,3.217394
C10067,7.994323,-32.56249
C10068,18.054926,-8.353614
C10069,-74.708626,36.131725
C10070,-62.737297,11.7834
C10071,29.147388,-26.505428
C10072,-0.47260988,-0.42536634
C10073,-2.0443032,-37.409508
C10074,9.125842,-82.0899
C10075,-79.89118,31.692556
C10077,21.150476,-8.178766
C10078,34.6901,-5.5375896
C10079,33.99273,-26.113977
C10080,8.09601,-9.426412
C10081,33.22238,28.876856
C10082,-37.730907,-1.6747237
C10083,-25.718077,-59.912518
C10084,46.95821,9.672898
C10085,-32.14095,38.955578
C10086,2.4468381,32.6932
C10087,18.092178,69.91324
C10088,19.15036,-72.75843
C10089,54.20436,2.7129245
C10090,4.231861,-81.03259
C10092,4.2069383,-81.03768
C10093,-27.575735,-39.30396
C10094,-69.83531,-17.194935
C10095,6.069815,-68.08493
C10096,-1.681287,-72.09844
C10097,-26.023954,-33.380177
C10100,-38.863914,-1.3390049
C10101,6.2219543,-8.278029
C10103,8.549486,68.65386
C10105,-19.376514,49.45458
C10106,6.499066,49.14875
C10107,51.573128,-38.448334
C10109,-40.23002,16.736706
C10110,-27.821156,-47.317524
C10111,40.07549,28.92991
C10112,-76.99503,-17.503218
C10113,10.730742,-47.990654
C10114,5.630406,-82.54143
C10115,42.46071,-10.336868
C10117,5.9330974,-71.240364
C10118,-65.86299,-16.934288
C10119,66.79802,3.075211
C10120,40.62495,-11.563292
C10121,22.673182,59.23465
C10122,-71.83398,-6.4725084
C10123,11.977917,70.15548
C10124,-56.295353,7.1226583
C10125,5.883923,-77.81419
C10127,40.746555,21.496628
C10128,-48.19961,2.532564
C10130,-65.36446,-21.472637
C10131,2.5683742,-12.062098
C10132,-73.71127,38.8149
C10133,34.151062,-24.218699
C10134,-36.753967,-56.595516
C10137,34.29025,-27.372046
C10138,12.84099,51.64768
C10139,-37.437943,-59.252026
C10140,40.851307,31.868267
C10141,21.884573,-9.230752
C10142,42.037437,-31.793922
C10143,12.034768,-51.63466
C10144,50.13978,-44.418953
C10145,-17.068436,-54.60135
C10146,19.69941,-2.5429096
C10147,-36.551186,10.354009
C10149,32.917835,-32.107082
C10150,52.3878,-35.82911
C10151,-0.43580025,8.039306
C10153,-25.232601,-40.98314
C10154,23.144732,-11.593854
C10155,23.721857,-57.07653
C10156,-3.871662,-39.36507
C10157,52.810757,-31.397104
C10158,62.019833,42.432514
C10159,4.718552,-82.88212
C10160,72.13971,5.6026497
C10161,21.436062,50.417347
C10163,-39.72314,-1.5246079
C10164,54.07637,-38.34207
C10165,-26.041368,-31.451674
C10166,-72.63244,-2.1200438
C10167,-51.621117,-10.12285
C10168,27.558601,-13.042527
C10169,18.745754,-11.337555
C10170,42.887096,68.55678
C10171,-51.710514,-11.874139
C10172,21.843725,49.11534
C10173,79.80826,-15.197306
C10174,29.530022,17.332212
C10175,52.0392,-18.2467
C10176,-81.5298,28.660345
C10177,8.72423,-83.640945
C10178,4.088882,62.45802
C10179,-82.72421,30.577682
C10180,15.973765,-77.66849
C10181,-55.450104,19.51357
C10183,-77.72738,-8.752425
C10184,75.34631,1.8316351
C10185,10.472279,55.12129
C10186,45.79212,-19.123178
C10188,-10.149969,-43.45815
C10190,35.123753,-9.438513
C10191,36.294216,30.305658
C10192,-10.182962,-31.237276
C10193,28.455648,-14.65499
C10196,-22.372213,-35.965393
C10197,-1.3952657,20.523863
C10199,-23.931376,35.467182
C10200,14.35063,16.309309
C10201,1.3425868,-7.855176
C10202,36.52856,-28.645844
C10203,75.52128,10.498139
C10204,69.17628,-10.794243
C10205,0.4052371,7.586681
C10206,-10.383487,-39.693886
C10207,-9.375851,36.895527
C10208,4.1635747,-52.341194
C10209,60.40206,50.304596
C10211,-1.634044,-61.140427
C10212,49.817413,-41.976536
C10213,-1.2554135,62.67854
C10214,-36.33649,-42.631325
C10215,-5.4823594,-62.64393
C10216,4.6092668,-76.32636
C10217,1.5397795,38.32701
C10218,0.5745265,-79.37655
C10219,25.605963,-26.195602
C10220,-59.171825,-1.9236288
C10221,7.8766236,-6.908195
C10222,10.805996,47.559143
C10224,14.843278,-53.16648
C10226,2.85667,32.793964
C10227,-5.254632,-67.92982
C10228,18.002653,-73.48458
C10229,49.70536,-44.186085
C10230,38.55509,-38.973274
C10231,-22.881363,13.544007
C10232,43.604637,-39.192524
C10233,2.2178373,3.2084954
C10234,-4.293028,18.605303
C10235,34.461193,-27.766502
C10236,39.378307,-28.564253
C10237,-38.422203,47.6052
C10238,55.491722,-38.60609
C10239,26.223484,-10.554175
C10240,32.057198,13.140641
C10241,-16.7351,-55.87652
C10242,-7.451018,7.565427
C10243,17.512907,-62.15378
C10245,-7.4929104,-37.062088
C10246,-8.023131,-33.694893
C10247,24.318811,51.288128
C10248,21.755728,-10.558463
C10250,65.657036,3.866274
C10251,54.54775,-34.86385
C10252,-2.189948,13.033919
C10253,47.047867,-33.78845
C10254,2.9725065,61.438282
C10255,48.900543,-22.806053
C10256,32.71859,43.16741
C10257,-3.4795456,-44.04543
C10258,44.62847,-41.17661
C10259,-26.452656,-52.61613
C10260,31.57356,17.665777
C10261,17.526438,47.55702
C10262,54.280388,2.359334
C10263,-53.16889,-11.630683
C10265,8.169073,62.976433
C10266,-3.2508495,20.320915
C10267,14.752971,-61.283978
C10269,31.476383,10.197564
C10270,-65.92382,4.0522776
C10271,1.8035512,10.003879
C10272,17.931068,-68.521774
C10273,20.587437,-70.47104
C10274,-20.76739,-17.90138
C10275,35.768993,-4.537733
C10276,20.915615,-24.596556
C10277,46.76925,-23.018436
C10278,6.578444,-9.545653
C10279,-0.51719385,16.7512
C10280,19.358288,-73.184265
C10281,79.70185,-15.476928
C10282,-35.600502,-51.746796
C10283,72.5406,2.5640783
C10284,52.178978,-42.73346
C10285,-2.6687505,-44.095417
C10286,-12.571216,47.132
C10287,-24.212126,-36.17634
C10289,16.443115,17.149864
C10290,22.361876,-57.15703
C10291,32.82842,-31.995699
C10292,7.3324366,-28.081028
C10293,35.927116,-7.135223
C10294,31.601543,-20.994959
