CUST_ID,0,1
C10001,14.03479,37.989475
C10002,-62.43932,-11.245174
C10003,-3.013825,-5.205854
C10004,-20.162533,50.986015
C10005,-22.172773,9.678672
C10006,24.272058,22.569618
C10007,84.597496,-2.221013
C10008,34.375874,25.655437
C10009,38.470486,-3.4274654
C10010,-3.0479522,26.276985
C10011,29.052624,21.081291
C10012,-16.97056,19.987251
C10013,52.401604,-12.084538
C10014,43.520477,-20.315834
C10015,-46.315193,3.4135897
C10016,-1.8104134,-31.409378
C10017,-70.897736,33.94631
C10018,13.829659,54.394943
C10019,23.50291,-15.023124
C10020,28.947052,15.386044
C10021,25.361902,16.508774
C10022,19.24375,-73.31775
C10023,25.987669,46.611546
C10024,7.19904,-69.19895
C10025,-70.08062,-8.878399
C10026,39.308243,35.36101
C10027,-32.974255,-42.081715
C10028,34.850395,39.812656
C10029,-1.6321852,-66.85839
C10030,17.072983,43.049736
C10031,6.3535805,-71.32594
C10032,21.782646,-55.29981
C10033,-32.57376,-53.364323
C10034,-0.31058472,2.5368462
C10035,30.969818,14.572802
C10036,-40.454094,8.344092
C10037,-79.99908,-14.613754
C10038,12.641713,-70.56318
C10039,-34.09501,-56.677578
C10040,-27.490637,-48.755787
C10041,-47.629772,26.742353
C10043,9.069069,-54.7198
C10044,-12.916313,10.534212
C10045,-44.326965,12.475179
C10046,41.125492,-30.312744
C10047,-19.394642,48.597404
C10048,-17.561733,-14.136433
C10049,-23.427094,47.46884
C10050,76.32377,-0.28339645
C10051,-24.575275,-45.553318
C10052,-20.254213,-26.265604
C10053,34.055035,-14.534391
C10054,-60.68827,0.036392298
C10055,-17.772543,-49.313515
C10056,9.256796,49.202984
C10057,-19.024508,52.167465
C10058,-20.519857,49.614964
C10059,57.988113,-38.815998
C10060,-54.81238,-0.64139336
C10061,-4.3324842,-31.340736
C10062,-8.928148,12.932936
C10063,-18.34207,10.044637
C10064,-81.40168,0.9003249
C10065,-22.851019,61.01474
C10067,10.323479,-26.442001
C10068,28.649723,-8.1808405
C10069,-67.985275,35.706123
C10070,-69.94792,7.150421
C10071,23.957697,-15.033343
C10072,-12.518868,2.9890163
C10073,0.023032283,-34.255356
C10074,2.504448,-76.769714
C10075,-69.67292,32.794067
C10077,26.030895,-8.484928
C10078,38.855824,-2.4689188
C10079,36.776993,-25.10308
C10080,-2.4764338,-5.771598
C10081,28.589998,32.900723
C10082,-56.066757,-31.507147
C10083,-22.9919,-62.193226
C10084,45.864227,-3.4961996
C10085,-50.693916,39.023445
C10086,47.57768,1.9961611
C10087,21.146612,66.19426
C10088,26.194523,-71.2545
C10089,11.185565,1.9441024
C10090,5.7121778,-77.28289
C10092,5.7651353,-77.322
C10093,-29.423187,-45.406197
